timestamp,src_ip,dst_ip,protocol,src_bytes,dst_bytes,src_port,dst_port,duration,count,srv_count,dst_host_count,dst_host_srv_count,logged_in
1744339404.8346565,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8346565,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8356562,0.0.0.0,0.0.0.0,tcp,74,0,23976,443,0,172,8,172,8,0
1744339404.8356562,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8366556,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8366556,0.0.0.0,0.0.0.0,tcp,74,0,23976,443,0,172,8,172,8,0
1744339404.8376443,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8376443,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8386393,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8386393,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8396623,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8396623,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8406577,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8416553,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8416553,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8426552,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8426552,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8436556,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8436556,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8446405,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8446405,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.845641,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.845641,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.846667,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8476684,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8476684,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8486583,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8496578,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8496578,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.850656,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.850656,0.0.0.0,0.0.0.0,tcp,74,0,23976,443,0,172,8,172,8,0
1744339404.8516436,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8516436,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.85266,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.85266,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.85366,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8546398,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8546398,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8556397,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8556397,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8566422,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8566422,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.857641,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.858639,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.858639,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8596387,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8596387,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.860655,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.860655,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.861658,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.861658,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8626554,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8626554,0.0.0.0,0.0.0.0,tcp,74,0,23976,443,0,172,8,172,8,0
1744339404.8626554,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.864651,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.864651,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8656394,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.8656394,0.0.0.0,0.0.0.0,tcp,74,0,23976,443,0,172,8,172,8,0
1744339404.86664,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.86664,0.0.0.0,0.0.0.0,tcp,1486,0,443,23976,0,172,99,172,99,0
1744339404.86664,0.0.0.0,0.0.0.0,tcp,704,0,443,23976,0,172,99,172,99,0
1744339404.8676581,0.0.0.0,0.0.0.0,tcp,74,0,23976,443,0,172,8,172,8,0
1744339404.8686578,192.168.1.6,178.162.174.43,udp,107,0,6881,28014,0,1,1,1,1,0
1744339404.9922833,0.0.0.0,0.0.0.0,udp,166,0,6881,48897,0,172,1,172,1,0
1744339404.9922833,0.0.0.0,0.0.0.0,udp,127,0,6881,57493,0,172,1,172,1,0
1744339404.9942768,0.0.0.0,0.0.0.0,udp,109,0,57493,6881,0,172,12,172,12,0
1744339405.0848756,178.162.174.43,192.168.1.6,udp,98,0,28014,6881,0,39,2,39,2,0
1744339405.2570245,0.0.0.0,0.0.0.0,unknown,214,0,0,0,0,172,19,172,19,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23981,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23980,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23982,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23983,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23984,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23985,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23986,8081,0,48,48,48,48,0
1744339405.317518,192.168.1.6,13.127.247.216,tcp,66,0,23987,8081,0,48,48,48,48,0
1744339405.722856,192.168.1.6,13.127.247.216,tcp,66,0,23988,8081,0,48,48,48,48,0
1744339405.7238405,192.168.1.6,13.127.247.216,tcp,66,0,23989,8081,0,48,48,48,48,0
1744339405.7248545,0.0.0.0,0.0.0.0,udp,223,0,6881,6881,0,172,12,172,12,0
1744339405.8376276,0.0.0.0,0.0.0.0,udp,223,0,6881,6881,0,172,12,172,12,0
1744339405.8396306,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,172,12,172,12,0
1744339405.8396306,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,172,12,172,12,0
1744339405.8406107,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,172,19,172,19,0
1744339406.3169625,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,172,19,172,19,0
1744339406.3169625,192.168.1.6,13.127.247.216,tcp,66,0,23980,8081,0,48,48,48,48,0
1744339406.3229418,192.168.1.6,13.127.247.216,tcp,66,0,23986,8081,0,48,48,48,48,0
1744339406.323972,192.168.1.6,13.127.247.216,tcp,66,0,23989,8081,0,48,48,48,48,0
1744339406.3250542,192.168.1.6,13.127.247.216,tcp,66,0,23981,8081,0,48,48,48,48,0
1744339406.3260796,192.168.1.6,13.127.247.216,tcp,66,0,23982,8081,0,48,48,48,48,0
1744339406.3260796,192.168.1.6,13.127.247.216,tcp,66,0,23985,8081,0,48,48,48,48,0
1744339406.3270438,192.168.1.6,13.127.247.216,tcp,66,0,23983,8081,0,48,48,48,48,0
1744339406.3270438,192.168.1.6,13.127.247.216,tcp,66,0,23984,8081,0,48,48,48,48,0
1744339406.3280394,192.168.1.6,13.127.247.216,tcp,66,0,23987,8081,0,48,48,48,48,0
1744339406.3289826,192.168.1.6,13.127.247.216,tcp,66,0,23988,8081,0,48,48,48,48,0
1744339406.3299441,192.168.1.6,34.237.73.95,tcp,294,0,20131,443,0,3,3,3,3,0
1744339406.6449509,34.237.73.95,192.168.1.6,tcp,317,0,443,20131,0,39,2,39,2,0
1744339406.6829517,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,172,19,172,19,0
1744339406.6839526,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,172,19,172,19,0
1744339406.6849518,192.168.1.6,34.237.73.95,tcp,54,0,20131,443,0,3,3,3,3,0
1744339406.6859722,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,172,19,172,19,0
1744339406.6889653,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,172,19,172,19,0
1744339406.689953,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,172,19,172,19,0
1744339407.0397122,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,63,19,172,19,0
1744339407.0406282,0.0.0.0,0.0.0.0,udp,93,0,60887,53,0,63,4,172,4,0
1744339407.0656106,0.0.0.0,0.0.0.0,udp,93,0,49930,53,0,63,4,172,4,0
1744339407.066611,192.168.1.6,192.168.1.1,udp,73,0,60887,53,0,2,2,2,2,0
1744339407.0736105,192.168.1.6,192.168.1.1,udp,73,0,49930,53,0,2,2,2,2,0
1744339407.0766098,192.168.1.1,192.168.1.6,udp,178,0,53,60887,0,39,1,39,1,0
1744339407.0866156,192.168.1.1,192.168.1.6,udp,202,0,53,49930,0,38,1,39,1,0
1744339407.0886304,0.0.0.0,0.0.0.0,udp,198,0,53,60887,0,63,1,172,1,0
1744339407.1387563,0.0.0.0,0.0.0.0,udp,222,0,53,49930,0,63,1,172,1,0
1744339407.14066,192.168.1.6,23.48.226.75,tcp,66,0,23994,80,0,5,5,5,5,0
1744339407.1486428,23.48.226.75,192.168.1.6,tcp,66,0,80,23994,0,38,4,39,4,0
1744339407.1496615,192.168.1.6,23.48.226.75,tcp,54,0,23994,80,0,5,5,5,5,0
1744339407.162643,192.168.1.6,23.48.226.75,tcp,136,0,23994,80,0,5,5,5,5,0
1744339407.162643,23.48.226.75,192.168.1.6,tcp,54,0,80,23994,0,38,4,39,4,0
1744339407.1646428,23.48.226.75,192.168.1.6,tcp,205,0,80,23994,0,38,4,39,4,0
1744339407.165664,0.0.0.0,0.0.0.0,tcp,86,0,23995,80,0,63,10,172,10,0
1744339407.165664,0.0.0.0,0.0.0.0,tcp,86,0,23996,80,0,63,10,172,10,0
1744339407.1786408,0.0.0.0,0.0.0.0,tcp,86,0,80,23996,0,63,4,172,4,0
1744339407.1796403,0.0.0.0,0.0.0.0,tcp,74,0,23996,80,0,63,10,172,10,0
1744339407.1796403,0.0.0.0,0.0.0.0,tcp,156,0,23996,80,0,63,10,172,10,0
1744339407.180641,0.0.0.0,0.0.0.0,tcp,86,0,80,23995,0,63,4,172,4,0
1744339407.1926737,0.0.0.0,0.0.0.0,tcp,74,0,23995,80,0,63,10,172,10,0
1744339407.1926737,0.0.0.0,0.0.0.0,tcp,156,0,23995,80,0,63,10,172,10,0
1744339407.1936722,0.0.0.0,0.0.0.0,tcp,74,0,80,23996,0,63,4,172,4,0
1744339407.1936722,0.0.0.0,0.0.0.0,tcp,225,0,80,23996,0,63,4,172,4,0
1744339407.1956728,0.0.0.0,0.0.0.0,tcp,74,0,80,23995,0,63,4,172,4,0
1744339407.1966717,0.0.0.0,0.0.0.0,tcp,225,0,80,23995,0,63,4,172,4,0
1744339407.2106767,0.0.0.0,0.0.0.0,tcp,74,0,23995,80,0,63,10,172,10,0
1744339407.2117038,0.0.0.0,0.0.0.0,tcp,74,0,23996,80,0,63,10,172,10,0
1744339407.2117038,192.168.1.6,23.48.226.75,tcp,54,0,23994,80,0,5,5,5,5,0
1744339407.2117038,23.48.226.75,192.168.1.6,tcp,54,0,80,23994,0,38,4,39,4,0
1744339407.7722204,0.0.0.0,0.0.0.0,tcp,74,0,80,23996,0,61,4,172,4,0
1744339407.7732172,192.168.1.6,23.48.226.75,tcp,54,0,23994,80,0,5,5,5,5,0
1744339407.7732172,0.0.0.0,0.0.0.0,tcp,74,0,23996,80,0,61,10,172,10,0
1744339407.7732172,0.0.0.0,0.0.0.0,tcp,74,0,80,23995,0,61,4,172,4,0
1744339407.7742388,0.0.0.0,0.0.0.0,tcp,74,0,23995,80,0,61,10,172,10,0
1744339407.7742388,0.0.0.0,0.0.0.0,udp,166,0,6881,6881,0,61,10,172,12,0
1744339408.2842255,0.0.0.0,0.0.0.0,udp,481,0,6881,6881,0,57,7,172,12,0
1744339408.2842255,0.0.0.0,0.0.0.0,udp,166,0,15535,6881,0,57,7,172,12,0
1744339408.2861886,0.0.0.0,0.0.0.0,udp,482,0,6881,15535,0,57,2,172,2,0
1744339408.3269,192.168.1.6,34.237.73.95,tcp,193,0,20131,443,0,3,3,3,3,0
1744339408.6020439,34.237.73.95,192.168.1.6,tcp,54,0,443,20131,0,38,2,39,2,0
1744339408.7962816,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,51,11,172,19,0
1744339409.8291104,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,27,10,172,19,0
1744339409.8291104,192.168.1.6,194.207.255.223,udp,107,0,6881,13882,0,1,1,1,1,0
1744339409.9176264,0.0.0.0,0.0.0.0,udp,166,0,6881,6888,0,27,1,172,1,0
1744339409.9186268,0.0.0.0,0.0.0.0,udp,166,0,6881,15535,0,27,2,172,2,0
1744339409.921626,0.0.0.0,0.0.0.0,udp,105,0,61248,53,0,27,2,172,4,0
1744339409.9226253,0.0.0.0,0.0.0.0,udp,105,0,55471,53,0,27,2,172,4,0
1744339409.9296281,0.0.0.0,0.0.0.0,udp,396,0,53,61248,0,27,1,172,1,0
1744339409.9326272,0.0.0.0,0.0.0.0,udp,213,0,53,55471,0,27,1,172,1,0
1744339410.0081377,192.168.1.6,100.21.246.130,tcp,66,0,24002,443,0,17,17,17,17,0
1744339410.011134,0.0.0.0,0.0.0.0,udp,481,0,6888,6881,0,27,6,172,12,0
1744339410.0272706,194.207.255.223,192.168.1.6,udp,120,0,13882,6881,0,31,1,39,2,0
1744339410.1143131,0.0.0.0,0.0.0.0,udp,481,0,15535,6881,0,27,6,172,12,0
1744339410.1555486,100.21.246.130,192.168.1.6,tcp,66,0,443,24002,0,31,15,39,15,0
1744339410.1565423,192.168.1.6,100.21.246.130,tcp,54,0,24002,443,0,17,17,17,17,0
1744339410.1575413,192.168.1.6,100.21.246.130,tcp,262,0,24002,443,0,17,17,17,17,0
1744339410.3852904,100.21.246.130,192.168.1.6,tcp,54,0,443,24002,0,31,15,39,15,0
1744339410.3992703,100.21.246.130,192.168.1.6,tcp,1466,0,443,24002,0,31,15,39,15,0
1744339410.4002838,100.21.246.130,192.168.1.6,tcp,1466,0,443,24002,0,31,15,39,15,0
1744339410.4012682,100.21.246.130,192.168.1.6,tcp,1466,0,443,24002,0,31,15,39,15,0
1744339410.4032786,100.21.246.130,192.168.1.6,tcp,69,0,443,24002,0,31,15,39,15,0
1744339410.404281,192.168.1.6,100.21.246.130,tcp,147,0,24002,443,0,17,17,17,17,0
1744339410.5028305,192.168.1.6,13.127.247.216,tcp,66,0,24005,8081,0,28,28,48,48,0
1744339410.503797,192.168.1.6,13.127.247.216,tcp,66,0,24003,8081,0,28,28,48,48,0
1744339410.5047977,192.168.1.6,13.127.247.216,tcp,66,0,24004,8081,0,28,28,48,48,0
1744339410.5068157,192.168.1.6,13.127.247.216,tcp,66,0,24006,8081,0,28,28,48,48,0
1744339410.5068157,192.168.1.6,13.127.247.216,tcp,66,0,24007,8081,0,28,28,48,48,0
1744339410.5078125,192.168.1.6,13.127.247.216,tcp,66,0,24008,8081,0,28,28,48,48,0
1744339410.508799,192.168.1.6,13.127.247.216,tcp,66,0,24009,8081,0,28,28,48,48,0
1744339410.508799,192.168.1.6,13.127.247.216,tcp,66,0,24010,8081,0,28,28,48,48,0
1744339410.509806,192.168.1.6,13.127.247.216,tcp,66,0,24011,8081,0,28,28,48,48,0
1744339410.6269693,192.168.1.6,13.127.247.216,tcp,66,0,24012,8081,0,28,28,48,48,0
1744339410.6279643,100.21.246.130,192.168.1.6,tcp,54,0,443,24002,0,30,15,39,15,0
1744339410.6389468,100.21.246.130,192.168.1.6,tcp,258,0,443,24002,0,30,15,39,15,0
1744339410.6409478,100.21.246.130,192.168.1.6,tcp,123,0,443,24002,0,30,15,39,15,0
1744339410.6419432,192.168.1.6,100.21.246.130,tcp,576,0,24002,443,0,17,17,17,17,0
1744339410.9472823,192.168.1.6,100.21.246.130,tcp,831,0,24002,443,0,17,17,17,17,0
1744339410.9502828,100.21.246.130,192.168.1.6,tcp,54,0,443,24002,0,30,15,39,15,0
1744339410.9722817,100.21.246.130,192.168.1.6,tcp,92,0,443,24002,0,30,15,39,15,0
1744339410.9742932,100.21.246.130,192.168.1.6,tcp,147,0,443,24002,0,30,15,39,15,0
1744339410.9752905,100.21.246.130,192.168.1.6,tcp,92,0,443,24002,0,30,15,39,15,0
1744339410.9752905,192.168.1.6,100.21.246.130,tcp,54,0,24002,443,0,17,17,17,17,0
1744339410.97728,192.168.1.6,100.21.246.130,tcp,66,0,24014,443,0,17,17,17,17,0
1744339411.174655,100.21.246.130,192.168.1.6,tcp,85,0,443,24002,0,30,15,39,15,0
1744339411.1756546,100.21.246.130,192.168.1.6,tcp,54,0,443,24002,0,30,15,39,15,0
1744339411.17665,192.168.1.6,100.21.246.130,tcp,54,0,24002,443,0,17,17,17,17,0
1744339411.2006583,100.21.246.130,192.168.1.6,tcp,66,0,443,24014,0,30,14,39,14,0
1744339411.2026563,192.168.1.6,100.21.246.130,tcp,54,0,24014,443,0,17,17,17,17,0
1744339411.2036679,192.168.1.6,100.21.246.130,tcp,262,0,24014,443,0,17,17,17,17,0
1744339411.430542,100.21.246.130,192.168.1.6,tcp,54,0,443,24014,0,30,14,39,14,0
1744339411.4375563,100.21.246.130,192.168.1.6,tcp,1466,0,443,24014,0,30,14,39,14,0
1744339411.4385366,100.21.246.130,192.168.1.6,tcp,1466,0,443,24014,0,30,14,39,14,0
1744339411.4395525,100.21.246.130,192.168.1.6,tcp,1466,0,443,24014,0,30,14,39,14,0
1744339411.4405537,100.21.246.130,192.168.1.6,tcp,69,0,443,24014,0,30,14,39,14,0
1744339411.4425397,192.168.1.6,100.21.246.130,tcp,147,0,24014,443,0,17,17,17,17,0
1744339411.5005388,192.168.1.6,13.127.247.216,tcp,66,0,24005,8081,0,28,28,48,48,0
1744339411.5005388,192.168.1.6,13.127.247.216,tcp,66,0,24003,8081,0,28,28,48,48,0
1744339411.5015523,192.168.1.6,13.127.247.216,tcp,66,0,24004,8081,0,28,28,48,48,0
1744339411.502553,192.168.1.6,13.127.247.216,tcp,66,0,24006,8081,0,28,28,48,48,0
1744339411.5045724,192.168.1.6,13.127.247.216,tcp,66,0,24007,8081,0,28,28,48,48,0
1744339411.505571,192.168.1.6,13.127.247.216,tcp,66,0,24008,8081,0,28,28,48,48,0
1744339411.5065994,192.168.1.6,13.127.247.216,tcp,66,0,24010,8081,0,28,28,48,48,0
1744339411.6658149,192.168.1.6,13.127.247.216,tcp,66,0,24009,8081,0,28,28,48,48,0
1744339411.666813,192.168.1.6,13.127.247.216,tcp,66,0,24011,8081,0,28,28,48,48,0
1744339411.6678207,192.168.1.6,13.127.247.216,tcp,66,0,24012,8081,0,28,28,48,48,0
1744339411.668811,100.21.246.130,192.168.1.6,tcp,54,0,443,24014,0,30,14,39,14,0
1744339411.6748214,100.21.246.130,192.168.1.6,tcp,258,0,443,24014,0,30,14,39,14,0
1744339411.675813,100.21.246.130,192.168.1.6,tcp,123,0,443,24014,0,30,14,39,14,0
1744339411.6777747,192.168.1.6,100.21.246.130,tcp,141,0,24014,443,0,17,17,17,17,0
1744339411.7738008,192.168.1.6,100.21.246.130,tcp,1269,0,24014,443,0,17,17,17,17,0
1744339411.7748024,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,23,9,172,19,0
1744339411.7768042,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,23,9,172,19,0
1744339411.7778196,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,23,9,172,19,0
1744339411.7789335,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,23,9,172,19,0
1744339411.7798047,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,23,9,172,19,0
1744339411.9014192,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,22,8,172,19,0
1744339411.9024115,100.21.246.130,192.168.1.6,tcp,92,0,443,24014,0,30,14,39,14,0
1744339411.9035826,100.21.246.130,192.168.1.6,tcp,147,0,443,24014,0,30,14,39,14,0
1744339411.904606,100.21.246.130,192.168.1.6,tcp,92,0,443,24014,0,30,14,39,14,0
1744339411.9056044,192.168.1.6,100.21.246.130,tcp,54,0,24014,443,0,17,17,17,17,0
1744339411.9065897,192.168.1.6,100.21.246.130,tcp,54,0,24014,443,0,17,17,17,17,0
1744339412.1323986,100.21.246.130,192.168.1.6,tcp,85,0,443,24014,0,29,14,39,14,0
1744339412.1323986,100.21.246.130,192.168.1.6,tcp,54,0,443,24014,0,29,14,39,14,0
1744339412.1333957,192.168.1.6,100.21.246.130,tcp,54,0,24014,443,0,16,16,17,17,0
1744339412.338572,0.0.0.0,0.0.0.0,udp,223,0,2122,6881,0,14,2,172,12,0
1744339412.3415642,0.0.0.0,0.0.0.0,udp,152,0,6881,2122,0,14,2,172,2,0
1744339412.6861167,0.0.0.0,0.0.0.0,udp,94,0,443,55612,0,14,1,172,1,0
1744339412.6891134,0.0.0.0,0.0.0.0,udp,97,0,55612,443,0,14,1,172,8,0
