timestamp,src_ip,dst_ip,protocol,src_bytes,dst_bytes,src_port,dst_port,duration,count,srv_count,dst_host_count,dst_host_srv_count,logged_in
1744263209.0141993,0.0.0.0,0.0.0.0,udp,153,0,6881,23121,0,268,1,268,1,0
1744263209.1037664,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,268,53,268,53,0
1744263209.1147957,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,268,53,268,53,0
1744263209.1147957,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,268,53,268,53,0
1744263209.1167972,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,268,53,268,53,0
1744263209.1178176,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,268,53,268,53,0
1744263209.1213377,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,268,53,268,53,0
1744263209.1213377,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,268,53,268,53,0
1744263209.160333,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,268,53,268,53,0
1744263209.1613338,0.0.0.0,0.0.0.0,tcp,75,0,44603,443,0,268,29,268,29,0
1744263209.1663191,0.0.0.0,0.0.0.0,tcp,86,0,443,44603,0,268,1,268,1,0
1744263209.6318676,192.168.1.6,13.127.247.216,tcp,66,0,44660,8081,0,124,120,124,120,0
1744263209.6318676,192.168.1.6,13.127.247.216,tcp,66,0,44662,8081,0,124,120,124,120,0
1744263209.6358726,192.168.1.6,13.127.247.216,tcp,66,0,44661,8081,0,124,120,124,120,0
1744263209.637867,192.168.1.6,13.127.247.216,tcp,66,0,44663,8081,0,124,120,124,120,0
1744263209.6918564,192.168.1.6,13.127.247.216,tcp,66,0,44666,8081,0,124,120,124,120,0
1744263209.692857,192.168.1.6,13.127.247.216,tcp,66,0,44664,8081,0,124,120,124,120,0
1744263209.693868,192.168.1.6,13.127.247.216,tcp,66,0,44665,8081,0,124,120,124,120,0
1744263209.694855,192.168.1.6,13.127.247.216,tcp,66,0,44668,8081,0,124,120,124,120,0
1744263209.6958532,192.168.1.6,13.127.247.216,tcp,66,0,44667,8081,0,124,120,124,120,0
1744263209.6978548,192.168.1.6,13.127.247.216,tcp,66,0,44669,8081,0,124,120,124,120,0
1744263209.6988556,0.0.0.0,0.0.0.0,udp,224,0,32822,6881,0,268,68,268,68,0
1744263209.8641694,0.0.0.0,0.0.0.0,udp,153,0,6881,32822,0,268,1,268,1,0
1744263209.865168,192.168.1.6,172.17.144.1,tcp,66,0,44633,1523,0,3,1,3,1,0
1744263210.148558,0.0.0.0,0.0.0.0,udp,177,0,38990,6881,0,268,68,268,68,0
1744263210.1495602,0.0.0.0,0.0.0.0,udp,513,0,6881,38990,0,268,3,268,3,0
1744263210.2362373,192.168.1.6,117.205.90.81,udp,146,0,6881,11211,0,1,1,1,1,0
1744263210.2391388,0.0.0.0,0.0.0.0,udp,133,0,6701,6881,0,268,68,268,68,0
1744263210.241237,0.0.0.0,0.0.0.0,udp,166,0,6881,6881,0,268,68,268,68,0
1744263210.2431242,0.0.0.0,0.0.0.0,udp,166,0,6881,55040,0,268,1,268,1,0
1744263210.2441235,0.0.0.0,0.0.0.0,udp,158,0,6881,6701,0,268,1,268,1,0
1744263210.261139,117.205.90.81,192.168.1.6,udp,317,0,11211,6881,0,58,6,58,6,0
1744263210.5737846,0.0.0.0,0.0.0.0,udp,481,0,6881,6881,0,246,68,268,68,0
1744263210.593701,0.0.0.0,0.0.0.0,udp,481,0,55040,6881,0,240,68,268,68,0
1744263210.8310165,192.168.1.6,13.127.247.216,tcp,66,0,44674,443,0,114,4,124,4,0
1744263211.6329644,192.168.1.6,13.127.247.216,tcp,66,0,44662,8081,0,112,108,124,120,0
1744263211.6349657,192.168.1.6,13.127.247.216,tcp,66,0,44660,8081,0,112,108,124,120,0
1744263211.6369786,192.168.1.6,13.127.247.216,tcp,66,0,44661,8081,0,111,107,124,120,0
1744263211.6379788,192.168.1.6,13.127.247.216,tcp,66,0,44666,8081,0,110,106,124,120,0
1744263211.7945375,192.168.1.6,13.127.247.216,tcp,66,0,44667,8081,0,104,100,124,120,0
1744263211.796543,192.168.1.6,13.127.247.216,tcp,66,0,44669,8081,0,104,100,124,120,0
1744263211.7985432,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263211.7995415,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,219,18,268,18,0
1744263211.8015401,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263211.803541,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,219,18,268,18,0
1744263211.805546,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263211.8065615,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,219,18,268,18,0
1744263211.8311498,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263211.8331335,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,219,18,268,18,0
1744263211.8341467,192.168.1.6,13.127.247.216,tcp,66,0,44674,443,0,104,4,124,4,0
1744263212.1005926,0.0.0.0,0.0.0.0,udp,91,0,51756,443,0,218,18,268,29,0
1744263212.107593,0.0.0.0,0.0.0.0,udp,87,0,443,51756,0,218,13,268,13,0
1744263212.207989,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.2101054,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,216,18,268,18,0
1744263212.2130077,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.2160044,192.168.1.6,192.168.1.255,udp,92,0,137,137,0,3,3,3,3,0
1744263212.2180114,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,216,18,268,18,0
1744263212.221002,0.0.0.0,0.0.0.0,udp,84,0,51923,5355,0,216,4,268,4,0
1744263212.2246444,192.168.1.6,224.0.0.252,udp,64,0,51923,5355,0,4,4,4,4,0
1744263212.2266603,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.2295723,0.0.0.0,0.0.0.0,udp,84,0,63498,5355,0,216,4,268,4,0
1744263212.2316394,192.168.1.6,224.0.0.252,udp,64,0,63498,5355,0,4,4,4,4,0
1744263212.2336695,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,216,18,268,18,0
1744263212.2355735,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.237579,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,216,18,268,18,0
1744263212.238572,0.0.0.0,0.0.0.0,udp,127,0,6881,6881,0,216,65,268,68,0
1744263212.245565,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,212,63,268,68,0
1744263212.2466748,0.0.0.0,0.0.0.0,udp,223,0,6881,6881,0,212,63,268,68,0
1744263212.2495744,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,212,63,268,68,0
1744263212.2505686,0.0.0.0,0.0.0.0,udp,223,0,6881,6881,0,212,63,268,68,0
1744263212.2965765,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,212,63,268,68,0
1744263212.2975626,0.0.0.0,0.0.0.0,udp,166,0,22590,6881,0,212,63,268,68,0
1744263212.3270998,0.0.0.0,0.0.0.0,udp,534,0,6881,22590,0,212,4,268,4,0
1744263212.328122,0.0.0.0,0.0.0.0,udp,166,0,22590,6881,0,212,63,268,68,0
1744263212.412192,0.0.0.0,0.0.0.0,udp,534,0,6881,22590,0,212,4,268,4,0
1744263212.4143305,0.0.0.0,0.0.0.0,udp,127,0,6881,6881,0,212,63,268,68,0
1744263212.6217506,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,210,61,268,68,0
1744263212.624321,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.6263409,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,210,18,268,18,0
1744263212.6283395,0.0.0.0,0.0.0.0,udp,84,0,51923,5355,0,210,4,268,4,0
1744263212.6313372,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.6344433,192.168.1.6,224.0.0.252,udp,64,0,51923,5355,0,4,4,4,4,0
1744263212.6364608,0.0.0.0,0.0.0.0,udp,84,0,63498,5355,0,210,4,268,4,0
1744263212.6373363,192.168.1.6,224.0.0.252,udp,64,0,63498,5355,0,4,4,4,4,0
1744263212.6394358,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,210,18,268,18,0
1744263212.6414464,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.6423705,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,210,18,268,18,0
1744263212.9627438,192.168.1.6,224.0.0.251,udp,70,0,5353,5353,0,19,19,19,19,0
1744263212.9647267,0.0.0.0,0.0.0.0,udp,90,0,5353,5353,0,210,18,268,18,0
1744263212.965749,192.168.1.6,192.168.1.255,udp,92,0,137,137,0,3,3,3,3,0
1744263213.369923,0.0.0.0,0.0.0.0,udp,177,0,6881,6881,0,210,61,268,68,0
1744263213.369923,0.0.0.0,0.0.0.0,udp,533,0,6881,6881,0,210,61,268,68,0
1744263213.7141442,192.168.1.6,192.168.1.255,udp,92,0,137,137,0,3,3,3,3,0
1744263213.817232,192.168.1.6,13.127.247.216,tcp,66,0,44680,8081,0,97,94,124,120,0
1744263213.81823,192.168.1.6,13.127.247.216,tcp,66,0,44681,8081,0,97,94,124,120,0
1744263213.8192425,192.168.1.6,13.127.247.216,tcp,66,0,44682,8081,0,97,94,124,120,0
1744263213.8202293,192.168.1.6,13.127.247.216,tcp,66,0,44683,8081,0,97,94,124,120,0
1744263213.8202293,192.168.1.6,13.127.247.216,tcp,66,0,44684,8081,0,97,94,124,120,0
1744263213.8202293,192.168.1.6,13.127.247.216,tcp,66,0,44685,8081,0,97,94,124,120,0
1744263213.8212268,192.168.1.6,13.127.247.216,tcp,66,0,44686,8081,0,97,94,124,120,0
1744263213.8212268,192.168.1.6,13.127.247.216,tcp,66,0,44687,8081,0,97,94,124,120,0
1744263213.8222587,192.168.1.6,13.127.247.216,tcp,66,0,44688,8081,0,97,94,124,120,0
1744263213.8222587,192.168.1.6,13.127.247.216,tcp,66,0,44689,8081,0,97,94,124,120,0
1744263213.831789,192.168.1.6,13.127.247.216,tcp,66,0,44674,443,0,97,3,124,4,0
1744263214.3379736,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,189,45,268,53,0
1744263214.340973,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,189,45,268,53,0
1744263214.3509753,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,189,45,268,53,0
1744263214.4295514,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,187,45,268,53,0
1744263214.4305537,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,187,45,268,53,0
1744263214.4325683,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,187,45,268,53,0
1744263214.4335506,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,187,45,268,53,0
1744263214.8149855,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,181,45,268,53,0
1744263214.8159907,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,181,45,268,53,0
1744263214.8170223,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,181,45,268,53,0
1744263214.8180022,192.168.1.6,13.127.247.216,tcp,66,0,44681,8081,0,96,94,124,120,0
1744263214.8189867,192.168.1.6,13.127.247.216,tcp,66,0,44680,8081,0,96,94,124,120,0
1744263214.8199918,192.168.1.6,13.127.247.216,tcp,66,0,44682,8081,0,96,94,124,120,0
1744263214.821006,192.168.1.6,13.127.247.216,tcp,66,0,44683,8081,0,96,94,124,120,0
1744263214.8230047,192.168.1.6,13.127.247.216,tcp,66,0,44684,8081,0,96,94,124,120,0
1744263214.8239887,192.168.1.6,13.127.247.216,tcp,66,0,44685,8081,0,96,94,124,120,0
1744263214.825004,192.168.1.6,13.127.247.216,tcp,66,0,44687,8081,0,96,94,124,120,0
1744263214.825004,192.168.1.6,13.127.247.216,tcp,66,0,44686,8081,0,96,94,124,120,0
1744263214.8265162,192.168.1.6,13.127.247.216,tcp,66,0,44688,8081,0,96,94,124,120,0
1744263214.8275344,192.168.1.6,13.127.247.216,tcp,66,0,44689,8081,0,96,94,124,120,0
1744263215.231103,0.0.0.0,0.0.0.0,udp,177,0,6881,6881,0,180,51,268,68,0
1744263215.2320852,0.0.0.0,0.0.0.0,udp,533,0,6881,6881,0,180,51,268,68,0
1744263215.2410874,192.168.1.6,170.80.0.224,udp,107,0,6881,11211,0,1,1,1,1,0
1744263215.2431042,0.0.0.0,0.0.0.0,udp,166,0,6881,38990,0,180,2,268,3,0
1744263215.3954403,0.0.0.0,0.0.0.0,udp,166,0,6881,45299,0,178,1,268,1,0
1744263215.396477,0.0.0.0,0.0.0.0,udp,481,0,38990,6881,0,178,49,268,68,0
1744263215.518034,170.80.0.224,192.168.1.6,udp,98,0,11211,6881,0,57,5,58,6,0
1744263215.5751047,0.0.0.0,0.0.0.0,udp,481,0,45299,6881,0,178,49,268,68,0
1744263216.038197,0.0.0.0,0.0.0.0,udp,166,0,45349,6881,0,178,49,268,68,0
1744263216.039219,0.0.0.0,0.0.0.0,udp,482,0,6881,45349,0,178,1,268,1,0
1744263216.3213944,192.168.1.6,35.174.127.31,tcp,295,0,40083,443,0,4,4,4,4,0
1744263216.521468,0.0.0.0,0.0.0.0,udp,166,0,6881,6881,0,171,49,268,68,0
1744263216.5234678,0.0.0.0,0.0.0.0,udp,481,0,6881,6881,0,171,49,268,68,0
1744263216.554791,0.0.0.0,0.0.0.0,udp,224,0,33477,6881,0,171,49,268,68,0
1744263216.5557964,0.0.0.0,0.0.0.0,udp,153,0,6881,33477,0,171,1,268,1,0
1744263216.605651,35.174.127.31,192.168.1.6,tcp,316,0,443,40083,0,57,2,58,2,0
1744263216.6448693,192.168.1.6,35.174.127.31,tcp,54,0,40083,443,0,4,4,4,4,0
1744263216.8144565,192.168.1.6,13.127.247.216,tcp,66,0,44681,8081,0,85,84,124,120,0
1744263216.8164532,192.168.1.6,13.127.247.216,tcp,66,0,44680,8081,0,85,84,124,120,0
1744263216.8174765,192.168.1.6,13.127.247.216,tcp,66,0,44682,8081,0,85,84,124,120,0
1744263216.8184595,192.168.1.6,13.127.247.216,tcp,66,0,44684,8081,0,84,83,124,120,0
1744263217.7176778,192.168.1.6,13.127.247.216,tcp,66,0,44686,8081,0,75,74,124,120,0
1744263217.7196949,0.0.0.0,0.0.0.0,udp,127,0,48669,6881,0,162,45,268,68,0
1744263217.8314676,0.0.0.0,0.0.0.0,udp,153,0,6881,48669,0,162,1,268,1,0
1744263217.8334692,192.168.1.6,13.127.247.216,tcp,66,0,44674,443,0,75,1,124,4,0
1744263218.6262956,0.0.0.0,0.0.0.0,udp,94,0,443,64265,0,156,2,268,3,0
1744263218.641818,0.0.0.0,0.0.0.0,udp,95,0,64265,443,0,156,17,268,29,0
1744263218.9795003,0.0.0.0,0.0.0.0,udp,223,0,6881,6881,0,156,41,268,68,0
1744263218.9814854,0.0.0.0,0.0.0.0,udp,152,0,6881,6881,0,156,41,268,68,0
1744263219.004698,192.168.1.6,13.127.247.216,tcp,66,0,44702,8081,0,71,70,124,120,0
1744263219.006714,192.168.1.6,13.127.247.216,tcp,66,0,44701,8081,0,71,70,124,120,0
1744263219.006714,192.168.1.6,13.127.247.216,tcp,66,0,44703,8081,0,71,70,124,120,0
1744263219.0077167,192.168.1.6,13.127.247.216,tcp,66,0,44704,8081,0,71,70,124,120,0
1744263219.0086975,192.168.1.6,13.127.247.216,tcp,66,0,44706,8081,0,71,70,124,120,0
1744263219.096003,192.168.1.6,13.127.247.216,tcp,66,0,44705,8081,0,71,70,124,120,0
1744263219.097003,192.168.1.6,13.127.247.216,tcp,66,0,44708,8081,0,71,70,124,120,0
1744263219.0980165,192.168.1.6,13.127.247.216,tcp,66,0,44707,8081,0,71,70,124,120,0
1744263219.0980165,192.168.1.6,13.127.247.216,tcp,66,0,44709,8081,0,71,70,124,120,0
1744263219.0990024,192.168.1.6,13.127.247.216,tcp,66,0,44710,8081,0,71,70,124,120,0
1744263219.100016,0.0.0.0,0.0.0.0,udp,166,0,53566,6881,0,156,41,268,68,0
1744263219.8923922,0.0.0.0,0.0.0.0,udp,482,0,6881,53566,0,154,1,268,1,0
1744263219.8923922,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,154,35,268,53,0
1744263219.968917,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,154,35,268,53,0
1744263219.9709082,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,154,35,268,53,0
1744263219.973974,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,154,35,268,53,0
1744263219.973974,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,154,35,268,53,0
1744263220.0039027,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,154,35,268,53,0
1744263220.005902,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,154,35,268,53,0
1744263220.0069022,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,154,35,268,53,0
1744263220.0079186,192.168.1.6,13.127.247.216,tcp,66,0,44702,8081,0,69,69,124,120,0
1744263220.2429352,192.168.1.6,13.127.247.216,tcp,66,0,44701,8081,0,69,69,124,120,0
1744263220.2435634,192.168.1.6,13.127.247.216,tcp,66,0,44703,8081,0,69,69,124,120,0
1744263220.2451127,192.168.1.6,13.127.247.216,tcp,66,0,44704,8081,0,69,69,124,120,0
1744263220.2461028,192.168.1.6,13.127.247.216,tcp,66,0,44706,8081,0,69,69,124,120,0
1744263220.2480917,192.168.1.6,13.127.247.216,tcp,66,0,44709,8081,0,69,69,124,120,0
1744263220.2491124,192.168.1.6,13.127.247.216,tcp,66,0,44705,8081,0,69,69,124,120,0
1744263220.2500894,192.168.1.6,13.127.247.216,tcp,66,0,44707,8081,0,69,69,124,120,0
1744263220.2510884,192.168.1.6,13.127.247.216,tcp,66,0,44708,8081,0,69,69,124,120,0
1744263220.2521026,192.168.1.6,13.127.247.216,tcp,66,0,44710,8081,0,69,69,124,120,0
1744263220.2531023,192.168.1.6,180.115.177.54,udp,107,0,6881,38010,0,1,1,1,1,0
1744263220.5707595,0.0.0.0,0.0.0.0,udp,166,0,6881,50000,0,154,1,268,1,0
1744263220.5717738,0.0.0.0,0.0.0.0,udp,166,0,6881,30937,0,154,1,268,1,0
1744263220.572774,180.115.177.54,192.168.1.6,udp,98,0,38010,6881,0,55,4,58,6,0
1744263220.5997581,0.0.0.0,0.0.0.0,udp,166,0,39155,6881,0,154,40,268,68,0
1744263220.6017628,0.0.0.0,0.0.0.0,udp,482,0,6881,39155,0,154,1,268,1,0
1744263220.6254406,0.0.0.0,0.0.0.0,udp,481,0,30937,6881,0,154,40,268,68,0
1744263222.0052772,192.168.1.6,13.127.247.216,tcp,66,0,44702,8081,0,59,59,124,120,0
1744263222.0072975,192.168.1.6,13.127.247.216,tcp,66,0,44704,8081,0,59,59,124,120,0
1744263222.0082917,192.168.1.6,13.127.247.216,tcp,66,0,44701,8081,0,58,58,124,120,0
1744263222.0092883,192.168.1.6,13.127.247.216,tcp,66,0,44709,8081,0,58,58,124,120,0
1744263223.790317,192.168.1.6,13.127.247.216,tcp,66,0,44705,8081,0,49,49,124,120,0
1744263223.790317,20.50.80.209,192.168.1.6,tcp,54,0,443,44555,0,54,1,58,1,0
1744263223.8926494,0.0.0.0,0.0.0.0,udp,177,0,15358,6881,0,135,35,268,68,0
1744263223.8937013,0.0.0.0,0.0.0.0,udp,492,0,6881,15358,0,135,3,268,3,0
1744263223.8976488,0.0.0.0,0.0.0.0,udp,177,0,15358,6881,0,135,35,268,68,0
1744263223.8987188,0.0.0.0,0.0.0.0,udp,492,0,6881,15358,0,135,3,268,3,0
1744263224.1668096,0.0.0.0,0.0.0.0,udp,177,0,15358,6881,0,135,35,268,68,0
1744263224.168808,0.0.0.0,0.0.0.0,udp,492,0,6881,15358,0,135,3,268,3,0
1744263224.2198205,192.168.1.6,13.127.247.216,tcp,66,0,44724,8081,0,45,45,124,120,0
1744263224.2208207,192.168.1.6,13.127.247.216,tcp,66,0,44722,8081,0,45,45,124,120,0
1744263224.221821,192.168.1.6,13.127.247.216,tcp,66,0,44725,8081,0,45,45,124,120,0
1744263224.222808,192.168.1.6,13.127.247.216,tcp,66,0,44723,8081,0,45,45,124,120,0
1744263224.222808,192.168.1.6,13.127.247.216,tcp,66,0,44728,8081,0,45,45,124,120,0
1744263224.2238069,192.168.1.6,13.127.247.216,tcp,66,0,44727,8081,0,45,45,124,120,0
1744263224.2248096,192.168.1.6,13.127.247.216,tcp,66,0,44729,8081,0,45,45,124,120,0
1744263224.2258358,192.168.1.6,13.127.247.216,tcp,66,0,44730,8081,0,45,45,124,120,0
1744263224.2258358,192.168.1.6,13.127.247.216,tcp,66,0,44726,8081,0,45,45,124,120,0
1744263224.2268326,192.168.1.6,13.127.247.216,tcp,66,0,44731,8081,0,45,45,124,120,0
1744263224.7329504,0.0.0.0,0.0.0.0,udp,166,0,42599,6881,0,135,35,268,68,0
1744263224.7349203,0.0.0.0,0.0.0.0,udp,482,0,6881,42599,0,135,1,268,1,0
1744263224.7696497,0.0.0.0,0.0.0.0,unknown,60,0,0,0,0,135,27,268,53,0
1744263224.773708,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,135,27,268,53,0
1744263224.773708,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,135,27,268,53,0
1744263224.7756617,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,135,27,268,53,0
1744263224.776701,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,135,27,268,53,0
1744263224.7776177,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,135,27,268,53,0
1744263224.7796762,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,135,27,268,53,0
1744263224.8386335,0.0.0.0,0.0.0.0,unknown,86,0,0,0,0,135,27,268,53,0
1744263224.8386335,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,135,27,268,53,0
1744263224.8421652,0.0.0.0,0.0.0.0,unknown,42,0,0,0,0,135,27,268,53,0
1744263224.908257,0.0.0.0,0.0.0.0,udp,91,0,51756,443,0,135,16,268,29,0
1744263224.9161785,0.0.0.0,0.0.0.0,udp,87,0,443,51756,0,135,12,268,13,0
1744263225.218259,192.168.1.6,13.127.247.216,tcp,66,0,44722,8081,0,45,45,124,120,0
1744263225.2192585,192.168.1.6,13.127.247.216,tcp,66,0,44723,8081,0,45,45,124,120,0
1744263225.2192585,192.168.1.6,13.127.247.216,tcp,66,0,44724,8081,0,45,45,124,120,0
1744263225.2202728,192.168.1.6,13.127.247.216,tcp,66,0,44727,8081,0,45,45,124,120,0
